entity,rel,objt,pageTitle_entity,views_entity,pageTitle_objt,views_objt
Q108839994,P136,Q21010853,Oppenheimer (film),72574,,
Q108839994,P136,Q182015,Oppenheimer (film),72574,Thriller (genre),391868
Q108839994,P136,Q652256,Oppenheimer (film),72574,Epic film,356408
Q108839994,P136,Q130232,Oppenheimer (film),72574,Drama (film and television),644576
Q108839994,P7573,Q74434535,Oppenheimer (film),72574,,
Q108839994,P138,Q132537,Oppenheimer (film),72574,J. Robert Oppenheimer,30899335
Q108839994,P3306,Q27253945,Oppenheimer (film),72574,,
Q108839994,P8889,Q102108198,Oppenheimer (film),72574,,
Q108839994,P2363,Q21571489,Oppenheimer (film),72574,,
Q108839994,P1981,Q20644796,Oppenheimer (film),72574,,
Q108839994,P2758,Q23817729,Oppenheimer (film),72574,,
Q108839994,P4312,Q738160,Oppenheimer (film),72574,Multiple-camera setup,148664
Q108839994,P2629,Q4550895,Oppenheimer (film),72574,,
Q108839994,P2684,Q23649983,Oppenheimer (film),72574,,
Q108839994,P3156,Q26708078,Oppenheimer (film),72574,,
Q108839994,P8874,Q100711984,Oppenheimer (film),72574,,
Q108839994,P437,Q47544021,Oppenheimer (film),72574,,
Q108839994,P437,Q723685,Oppenheimer (film),72574,Video on demand,808267
Q108839994,P437,Q47544035,Oppenheimer (film),72574,,
Q108839994,P9086,Q104839742,Oppenheimer (film),72574,,
Q108839994,P406,Q120682643,Oppenheimer (film),72574,Oppenheimer (soundtrack),203746
Q108839994,P2061,Q28858964,Oppenheimer (film),72574,,
Q108839994,P2061,Q24668302,Oppenheimer (film),72574,,
Q108839994,P2554,Q120926518,Oppenheimer (film),72574,Ruth De Jong,None
Q108839994,P3818,Q28951021,Oppenheimer (film),72574,,
Q108839994,P5150,Q52692412,Oppenheimer (film),72574,,
Q108839994,P6216,Q50423863,Oppenheimer (film),72574,,
Q108839994,P6658,Q62365366,Oppenheimer (film),72574,,
Q108839994,P3402,Q27915575,Oppenheimer (film),72574,,
Q108839994,P5201,Q52382311,Oppenheimer (film),72574,,
Q108839994,P3216,Q26678735,Oppenheimer (film),72574,,
Q108839994,P3650,Q28732985,Oppenheimer (film),72574,,
Q108839994,P166,Q1011509,Oppenheimer (film),72574,Golden Globe Award for Best Motion Picture – Drama,101996
Q108839994,P166,Q102427,Oppenheimer (film),72574,Academy Award for Best Picture,3020078
Q108839994,P166,Q139184,Oppenheimer (film),72574,BAFTA Award for Best Film,98266
Q108839994,P3428,Q27925239,Oppenheimer (film),72574,,
Q108839994,P7327,Q66812880,Oppenheimer (film),72574,,
Q108839994,P4437,Q42012505,Oppenheimer (film),72574,,
Q108839994,P2756,Q23790282,Oppenheimer (film),72574,,
Q108839994,P5970,Q56887490,Oppenheimer (film),72574,,
Q108839994,P6657,Q62383650,Oppenheimer (film),72574,,
Q108839994,P3834,Q28980118,Oppenheimer (film),72574,,
Q108839994,P6452,Q56902726,Oppenheimer (film),72574,,
Q108839994,P11611,Q80654859,Oppenheimer (film),72574,,
Q108839994,P5152,Q52412932,Oppenheimer (film),72574,,
Q108839994,P840,Q35794,Oppenheimer (film),72574,University of Cambridge,1304854
Q108839994,P840,Q27832090,Oppenheimer (film),72574,Project Y,316643
Q108839994,P5021,Q4165246,Oppenheimer (film),72574,Bechdel test,977842
Q28071144,P31,Q5,Raye,94724,Human,3666034
Q28071144,P21,Q6581072,Raye,94724,Female (gender),2194
Q28071144,P106,Q177220,Raye,94724,Singer,62751
Q28071144,P106,Q488205,Raye,94724,Singer-songwriter,120562
Q28071144,P106,Q55960555,Raye,94724,,
Q28071144,P19,Q2361392,Raye,94724,Tooting,122257
Q28071144,P264,Q155152,Raye,94724,Polydor Records,219530
Q28071144,P264,Q2413243,Raye,94724,The Orchard (company),100542
Q28071144,P735,Q935489,Raye,94724,Rachel (given name),73945
Q28071144,P735,Q221396,Raye,94724,Agatha (given name),30300
Q28071144,P412,Q186506,Raye,94724,Mezzo-soprano,386124
Q28071144,P1303,Q17172850,Raye,94724,,
Q28071144,P27,Q145,Raye,94724,United Kingdom,13063684
Q28071144,P734,Q16871318,Raye,94724,Keen (surname),3180
Q28071144,P358,Q60750251,Raye,94724,Raye discography,112780
Q28071144,P1889,Q1267490,Raye,94724,Raye (disambiguation),2082
Q28071144,P1412,Q1860,Raye,94724,English language,7240470
Q28071144,P69,Q796940,Raye,94724,BRIT School,204109
Q28071144,P69,Q8032528,Raye,94724,Woodcote High School,9743
Q28071144,P136,Q850412,Raye,94724,Contemporary R&B,512326
Q108456719,P31,Q11424,Wonka (film),66386,Film,2289880
Q108456719,P57,Q7151786,Wonka (film),66386,Paul King (director),341912
Q108456719,P58,Q7518724,Wonka (film),66386,Simon Farnaby,439040
Q108456719,P58,Q7151786,Wonka (film),66386,Paul King (director),341912
Q108456719,P162,Q319986,Wonka (film),66386,David Heyman,379919
Q108456719,P144,Q466605,Wonka (film),66386,Charlie and the Chocolate Factory,1062251
Q108456719,P495,Q30,Wonka (film),66386,United States,22053058
Q108456719,P495,Q145,Wonka (film),66386,United Kingdom,13063684
Q108456719,P136,Q157443,Wonka (film),66386,Comedy film,464467
Q108456719,P136,Q842256,Wonka (film),66386,Musical film,276816
Q108456719,P136,Q319221,Wonka (film),66386,Adventure film,162301
Q108456719,P136,Q2973181,Wonka (film),66386,,
Q108456719,P136,Q157394,Wonka (film),66386,Fantasy film,275651
Q108456719,P364,Q1860,Wonka (film),66386,English language,7240470
Q108456719,P750,Q126399,Wonka (film),66386,Warner Bros.,1505200
Q108456719,P750,Q8016302,Wonka (film),66386,Warner Bros. Pictures,1345838
Q108456719,P750,Q1097348,Wonka (film),66386,,
Q108456719,P272,Q2415769,Wonka (film),66386,Heyday Films,209704
Q108456719,P272,Q126399,Wonka (film),66386,Warner Bros.,1505200
Q108456719,P915,Q19835,Wonka (film),66386,"Warner Bros. Studios, Leavesden",148412
Q108456719,P915,Q82490,Wonka (film),66386,Lyme Regis,145474
Q108456719,P915,Q255781,Wonka (film),66386,"Wendover, Utah",29052
Q108456719,P344,Q1359957,Wonka (film),66386,Seamus McGarvey,39160
Q108456719,P344,Q16539622,Wonka (film),66386,Chung Chung-hoon,70092
Q108456719,P1040,Q41652847,Wonka (film),66386,,
Q108456719,P1657,Q18665334,Wonka (film),66386,,
Q108456719,P7573,Q74434526,Wonka (film),66386,,
Q108456719,P3306,Q27253939,Wonka (film),66386,,
Q108456719,P3306,Q27253957,Wonka (film),66386,,
Q108456719,P2363,Q21571487,Wonka (film),66386,,
Q108456719,P1981,Q20644794,Wonka (film),66386,,
Q108456719,P462,Q22006653,Wonka (film),66386,,
Q108456719,P2756,Q23790275,Wonka (film),66386,,
Q108456719,P161,Q19877770,Wonka (film),66386,Timothée Chalamet,8771040
Q108456719,P161,Q124005914,Wonka (film),66386,,
Q108456719,P161,Q6939368,Wonka (film),66386,Murray McArthur,37420
Q108456719,P161,Q105318922,Wonka (film),66386,,
Q108456719,P161,Q124005917,Wonka (film),66386,,
Q108456719,P161,Q6089554,Wonka (film),66386,Isy Suttie,215943
Q108456719,P161,Q27601640,Wonka (film),66386,Kobna Holdbrook-Smith,98575
Q108456719,P161,Q19957326,Wonka (film),66386,Tom Davis (actor),129160
Q108456719,P161,Q7088045,Wonka (film),66386,Olivia Colman,2512899
Q108456719,P161,Q123709633,Wonka (film),66386,Calah Lane,144700
Q108456719,P161,Q3368696,Wonka (film),66386,Paterson Joseph,507307
Q108456719,P161,Q317251,Wonka (film),66386,Matt Lucas,896654
Q108456719,P161,Q3298532,Wonka (film),66386,Mathew Baynton,481452
Q108456719,P161,Q111709604,Wonka (film),66386,,
Q108456719,P161,Q6382703,Wonka (film),66386,Keegan-Michael Key,1844191
Q108456719,P161,Q976829,Wonka (film),66386,Jim Carter (actor),606656
Q108456719,P161,Q19667135,Wonka (film),66386,Rakhee Thakrar,265028
Q108456719,P161,Q62007121,Wonka (film),66386,Natasha Rothwell,398043
Q108456719,P161,Q7323260,Wonka (film),66386,Rich Fulcher,151188
Q108456719,P161,Q233563,Wonka (film),66386,Sally Hawkins,915318
Q108456719,P161,Q23760,Wonka (film),66386,Rowan Atkinson,3641973
Q108456719,P161,Q88155692,Wonka (film),66386,Ellie White,150370
Q108456719,P161,Q163286,Wonka (film),66386,Hugh Grant,3407345
Q108456719,P161,Q124005925,Wonka (film),66386,,
Q108456719,P161,Q7378053,Wonka (film),66386,Rufus Jones (actor),79812
Q108456719,P161,Q7518724,Wonka (film),66386,Simon Farnaby,439040
Q108456719,P161,Q5086117,Wonka (film),66386,Charlotte Ritchie,1780303
Q108456719,P161,Q25189753,Wonka (film),66386,Phil Wang,214290
Q108456719,P161,Q110259837,Wonka (film),66386,,
Q108456719,P161,Q16152116,Wonka (film),66386,Ian Bartholomew,20394
Q108456719,P161,Q2631078,Wonka (film),66386,Sophie Winkleman,643654
Q108456719,P161,Q123463795,Wonka (film),66386,,
Q108456719,P161,Q6181643,Wonka (film),66386,Justin Edwards (actor),107151
Q108456719,P161,Q7803499,Wonka (film),66386,Tim FitzHigham,19022
Q108456719,P161,Q115907592,Wonka (film),66386,,
Q108456719,P161,Q5290499,Wonka (film),66386,Dominic Coleman,29624
Q108456719,P161,Q7831761,Wonka (film),66386,Tracy Ifeachor,130989
Q108456719,P161,Q4727155,Wonka (film),66386,Alison Pargeter,47129
Q108456719,P161,Q124005920,Wonka (film),66386,,
Q108456719,P161,Q124005931,Wonka (film),66386,,
Q108456719,P161,Q124005929,Wonka (film),66386,,
Q108456719,P161,Q124005932,Wonka (film),66386,,
Q108456719,P161,Q124005933,Wonka (film),66386,,
Q108456719,P161,Q124005934,Wonka (film),66386,,
Q108456719,P161,Q124005935,Wonka (film),66386,,
Q108456719,P161,Q124005938,Wonka (film),66386,,
Q108456719,P161,Q124005939,Wonka (film),66386,,
Q108456719,P161,Q124005941,Wonka (film),66386,,
Q108456719,P2684,Q23649981,Wonka (film),66386,,
Q108456719,P3402,Q27915574,Wonka (film),66386,,
Q108456719,P2758,Q23817729,Wonka (film),66386,,
Q108456719,P8889,Q102108194,Wonka (film),66386,,
Q108456719,P2629,Q23301854,Wonka (film),66386,,
Q108456719,P5021,Q4165246,Wonka (film),66386,Bechdel test,977842
Q213388,P358,Q4782620,Aqua (band),50390,Aqua discography,56082
Q213388,P910,Q8257857,Aqua (band),50390,Category:Aqua (band),365
Q213388,P740,Q1748,Aqua (band),50390,Copenhagen,1679130
Q213388,P31,Q215380,Aqua (band),50390,Band (rock and pop),106061
Q213388,P136,Q37073,Aqua (band),50390,Pop music,2104713
Q213388,P136,Q997481,Aqua (band),50390,Bubblegum music,161085
Q213388,P136,Q216961,Aqua (band),50390,Eurodance,296724
Q213388,P495,Q35,Aqua (band),50390,Denmark,3622188
Q213388,P264,Q38903,Aqua (band),50390,Universal Music Group,823302
Q213388,P527,Q287329,Aqua (band),50390,Lene Nystrøm,505713
Q213388,P527,Q1369910,Aqua (band),50390,René Dif,314880
Q213388,P527,Q1319904,Aqua (band),50390,Claus Norreen,119627
Q213388,P527,Q517584,Aqua (band),50390,Søren Rasted,223917
Q213388,P1424,Q12323545,Aqua (band),50390,Template:Aqua (band),325
Q213388,P2354,Q122382142,Aqua (band),50390,,
Q5519998,P495,Q30,Gamehendge,54440,United States,22053058
Q3042087,P910,Q19120989,Houthi movement,59438,Category:Houthi Movement,1576
Q3042087,P31,Q2738074,Houthi movement,59438,Political movement,61489
Q3042087,P31,Q7210356,Houthi movement,59438,Political organisation,51778
Q3042087,P31,Q3356118,Houthi movement,59438,Specially Designated Global Terrorist,60075
Q3042087,P488,Q2068670,Houthi movement,59438,Hussein al-Houthi,63078
Q3042087,P488,Q2558262,Houthi movement,59438,Abdul-Malik al-Houthi,193157
Q3042087,P1344,Q67527355,Houthi movement,59438,Abqaiq–Khurais attack,45477
Q3042087,P1344,Q210005,Houthi movement,59438,Yemeni revolution,3955
Q3042087,P607,Q19686631,Houthi movement,59438,Yemeni civil war (2014–present),758716
Q3042087,P607,Q123285238,Houthi movement,59438,Red Sea crisis,None
Q3042087,P1889,Q6973401,Houthi movement,59438,"Huti, Nepal",655
Q3042087,P159,Q991395,Houthi movement,59438,Saada,25876
Q3042087,P140,Q112114970,Houthi movement,59438,Shia Islamism,696
Q3042087,P17,Q805,Houthi movement,59438,Yemen,2785547
Q3042087,P5004,Q483672,Houthi movement,59438,Ali Abdullah Saleh,240174
Q3042087,P737,Q41053,Houthi movement,59438,Hezbollah,3476330
Q3042087,P793,Q255997,Houthi movement,59438,Houthi insurgency,75380
Q3042087,P3461,Q805,Houthi movement,59438,Yemen,2785547
Q3042087,P3461,Q851,Houthi movement,59438,Saudi Arabia,6456897
Q3042087,P3461,Q878,Houthi movement,59438,United Arab Emirates,5913374
Q3042087,P3461,Q833,Houthi movement,59438,Malaysia,5130814
Q3042087,P3461,Q30,Houthi movement,59438,United States,22053058
Q3042087,P1546,Q30324741,Houthi movement,59438,Slogan of the Houthi movement,173664
Q17,P1792,Q9072262,Japan,55060,,
Q17,P1792,Q6994491,Japan,55060,Category:Japanese people,7078
Q17,P2852,Q2807090,Japan,55060,119 (emergency telephone number),40871
Q17,P2852,Q25648823,Japan,55060,,
Q17,P2852,Q11185210,Japan,55060,,
Q17,P2853,Q24288454,Japan,55060,,
Q17,P2853,Q24288456,Japan,55060,,
Q17,P832,Q483226,Japan,55060,Coming of Age Day,122025
Q17,P832,Q1059995,Japan,55060,National Foundation Day (Japan),9465
Q17,P832,Q1049141,Japan,55060,Vernal Equinox Day,39148
Q17,P832,Q1361434,Japan,55060,Shōwa Day,40519
Q17,P832,Q1361489,Japan,55060,Constitution Memorial Day,21910
Q17,P832,Q1355051,Japan,55060,Greenery Day,31544
Q17,P832,Q1145630,Japan,55060,Children's Day (Japan),109876
Q17,P832,Q1355833,Japan,55060,Marine Day,48713
Q17,P832,Q1186127,Japan,55060,Respect for the Aged Day,45366
Q17,P832,Q1186410,Japan,55060,Autumnal Equinox Day,19836
Q17,P832,Q1359602,Japan,55060,Sports Day (Japan),41310
Q17,P832,Q1009535,Japan,55060,Culture Day,50827
Q17,P832,Q82405,Japan,55060,Labor Thanksgiving Day,56988
Q17,P832,Q72318,Japan,55060,The Emperor's Birthday,50607
Q17,P832,Q17218111,Japan,55060,,
Q17,P530,Q183,Japan,55060,Germany,7726006
Q17,P530,Q227,Japan,55060,Azerbaijan,4743707
Q17,P530,Q30,Japan,55060,United States,22053058
Q17,P530,Q142,Japan,55060,France,7053137
Q17,P530,Q159,Japan,55060,Russia,9924182
Q17,P530,Q38,Japan,55060,Italy,5735507
Q17,P530,Q155,Japan,55060,Brazil,5680309
Q17,P530,Q801,Japan,55060,Israel,16288834
Q17,P530,Q711,Japan,55060,Mongolia,2871020
Q17,P530,Q408,Japan,55060,Australia,10773580
Q17,P530,Q869,Japan,55060,Thailand,4962928
Q17,P530,Q884,Japan,55060,South Korea,4690194
Q17,P530,Q145,Japan,55060,United Kingdom,13063684
Q17,P530,Q212,Japan,55060,Ukraine,8473301
Q17,P530,Q851,Japan,55060,Saudi Arabia,6456897
Q17,P530,Q858,Japan,55060,Syria,3232984
Q17,P530,Q928,Japan,55060,Philippines,6988797
Q17,P530,Q148,Japan,55060,China,9680435
Q17,P530,Q29520,Japan,55060,China (region),13164
Q17,P530,Q794,Japan,55060,Iran,5762629
Q17,P530,Q668,Japan,55060,India,367139855
Q17,P530,Q399,Japan,55060,Armenia,3880075
Q17,P530,Q244,Japan,55060,Barbados,1895428
Q17,P530,Q423,Japan,55060,North Korea,4232658
Q17,P530,Q41,Japan,55060,Greece,4138728
Q17,P530,Q902,Japan,55060,Bangladesh,6508145
Q17,P530,Q403,Japan,55060,Serbia,3818932
Q17,P530,Q1246,Japan,55060,Kosovo,3158095
Q17,P530,Q12585,Japan,55060,Latin America,1381221
Q17,P530,Q33,Japan,55060,Finland,4067667
Q17,P530,Q917,Japan,55060,Bhutan,2579548
Q17,P530,Q574,Japan,55060,East Timor,1491238
Q17,P530,Q235,Japan,55060,Monaco,3542275
Q17,P530,Q29,Japan,55060,Spain,5133772
Q17,P530,Q334,Japan,55060,Singapore,7984377
Q17,P530,Q34,Japan,55060,Sweden,4556899
Q17,P530,Q419,Japan,55060,Peru,2109079
Q17,P530,Q458,Japan,55060,European Union,4335778
Q17,P530,Q685,Japan,55060,Solomon Islands,1008945
Q17,P530,Q881,Japan,55060,Vietnam,5091039
Q17,P530,Q96,Japan,55060,Mexico,4944862
Q17,P530,Q717,Japan,55060,Venezuela,2710496
Q17,P530,Q77,Japan,55060,Uruguay,1729393
Q17,P530,Q754,Japan,55060,Trinidad and Tobago,1801732
Q17,P530,Q865,Japan,55060,Taiwan,5745108
Q17,P530,Q854,Japan,55060,Sri Lanka,4603662
Q17,P530,Q258,Japan,55060,South Africa,6100919
Q17,P530,Q45,Japan,55060,Portugal,4678634
Q17,P530,Q733,Japan,55060,Paraguay,3070111
Q17,P530,Q843,Japan,55060,Pakistan,8540048
Q17,P530,Q664,Japan,55060,New Zealand,7813946
Q17,P530,Q55,Japan,55060,Netherlands,6522514
Q17,P530,Q837,Japan,55060,Nepal,4162476
Q17,P530,Q236,Japan,55060,Montenegro,2758018
Q17,P530,Q833,Japan,55060,Malaysia,5130814
Q17,P530,Q37,Japan,55060,Lithuania,3040533
Q17,P530,Q819,Japan,55060,Laos,2103124
Q17,P530,Q889,Japan,55060,Afghanistan,4980374
Q17,P530,Q40,Japan,55060,Austria,3545003
Q17,P530,Q230,Japan,55060,Georgia (country),4784504
Q17,P530,Q79,Japan,55060,Egypt,4669784
Q17,P530,Q115,Japan,55060,Ethiopia,3333264
Q17,P530,Q739,Japan,55060,Colombia,3298085
Q17,P530,Q424,Japan,55060,Cambodia,3217463
Q17,P530,Q16,Japan,55060,Canada,12409221
Q17,P530,Q35,Japan,55060,Denmark,3622188
Q17,P530,Q222,Japan,55060,Albania,3844966
Q17,P530,Q262,Japan,55060,Algeria,2771365
Q17,P530,Q252,Japan,55060,Indonesia,6515111
Q17,P530,Q769,Japan,55060,Grenada,1324873
Q17,P530,Q28,Japan,55060,Hungary,3258318
Q17,P530,Q921,Japan,55060,Brunei,2136492
Q17,P530,Q15180,Japan,55060,Soviet Union,6022161
Q17,P530,Q233,Japan,55060,Malta,4036212
Q17,P530,Q43,Japan,55060,Turkey,8875695
Q17,P530,Q20,Japan,55060,Norway,3849314
Q17,P2184,Q130436,Japan,55060,History of Japan,820175
Q17,P206,Q27092,Japan,55060,Sea of Japan,215187
Q17,P206,Q98,Japan,55060,Pacific Ocean,1381284
Q17,P206,Q41602,Japan,55060,Sea of Okhotsk,131849
Q17,P206,Q45341,Japan,55060,East China Sea,113593
Q17,P206,Q159183,Japan,55060,Philippine Sea,167428
Q17,P35,Q37979,Japan,55060,Akihito,1123965
Q17,P35,Q217096,Japan,55060,Naruhito,1376562
Q17,P1791,Q7978954,Japan,55060,Category:Burials in Japan,404
Q17,P463,Q41550,Japan,55060,OECD,1164398
Q17,P463,Q37143,Japan,55060,G8,463532
Q17,P463,Q7825,Japan,55060,World Trade Organization,969158
Q17,P463,Q19771,Japan,55060,G20,5686291
Q17,P463,Q170481,Japan,55060,Asia-Pacific Economic Cooperation,482531
Q17,P463,Q1065,Japan,55060,United Nations,3806953
Q17,P463,Q191384,Japan,55060,International Bank for Reconstruction and Development,150142
Q17,P463,Q827525,Japan,55060,International Development Association,115410
Q17,P463,Q656801,Japan,55060,International Finance Corporation,243132
Q17,P463,Q1043527,Japan,55060,Multilateral Investment Guarantee Agency,44597
Q17,P463,Q899770,Japan,55060,International Centre for Settlement of Investment Disputes,70532
Q17,P463,Q340195,Japan,55060,African Development Bank,108491
Q17,P463,Q7886981,Japan,55060,ASEAN Regional Forum,15045
Q17,P463,Q188822,Japan,55060,Asian Development Bank,386381
Q17,P463,Q782942,Japan,55060,Australia Group,32068
Q17,P463,Q38130,Japan,55060,League of Nations,1125193
Q17,P463,Q1072120,Japan,55060,Missile Technology Control Regime,95125
Q17,P463,Q8475,Japan,55060,Interpol,836685
Q17,P463,Q1480793,Japan,55060,Nuclear Suppliers Group,77477
Q17,P463,Q842490,Japan,55060,Organisation for the Prohibition of Chemical Weapons,70712
Q17,P463,Q233611,Japan,55060,International Hydrographic Organization,54334
Q17,P463,Q826700,Japan,55060,International Energy Agency,153267
Q17,P463,Q7809,Japan,55060,UNESCO,1546323
Q17,P463,Q5611262,Japan,55060,Group on Earth Observations,7228
Q17,P463,Q17495,Japan,55060,Universal Postal Union,125562
Q17,P463,Q376150,Japan,55060,International Telecommunication Union,253938
Q17,P463,Q45177,Japan,55060,Visa Waiver Program,276826
Q17,P463,Q170424,Japan,55060,World Meteorological Organization,178927
Q17,P463,Q7817,Japan,55060,World Health Organization,1773486
Q17,P463,Q182814,Japan,55060,Antarctic Treaty System,328245
Q17,P463,Q605326,Japan,55060,World Customs Organization,56776
Q17,P5658,Q13196750,Japan,55060,Left (direction),2515
Q17,P421,Q909085,Japan,55060,Japan Standard Time,118227
Q17,P421,Q63285941,Japan,55060,,
Q17,P421,Q7041,Japan,55060,UTC+09:00,94
Q17,P1465,Q6334572,Japan,55060,Category:Deaths in Japan,881
Q17,P1906,Q208233,Japan,55060,Emperor of Japan,986508
Q17,P361,Q27231,Japan,55060,East Asia,1168338
Q17,P47,Q159,Japan,55060,Russia,9924182
Q17,P47,Q884,Japan,55060,South Korea,4690194
Q17,P47,Q865,Japan,55060,Taiwan,5745108
Q17,P47,Q148,Japan,55060,China,9680435
Q17,P47,Q30,Japan,55060,United States,22053058
Q17,P47,Q15180,Japan,55060,Soviet Union,6022161
Q17,P47,Q928,Japan,55060,Philippines,6988797
Q17,P527,Q905661,Japan,55060,,
Q17,P527,Q1063689,Japan,55060,,
Q17,P527,Q841336,Japan,55060,,
Q17,P527,Q1063946,Japan,55060,,
Q17,P527,Q905991,Japan,55060,,
Q17,P793,Q8663,Japan,55060,Korean War,3806673
Q17,P793,Q392541,Japan,55060,Treaty of San Francisco,185270
Q17,P793,Q7445004,Japan,55060,Security Treaty between the United States and Japan,24453
Q17,P793,Q694604,Japan,55060,Treaty of Mutual Cooperation and Security between the United States and Japan,70512
Q17,P793,Q8420,Japan,55060,1964 Summer Olympics,170208
Q17,P793,Q1119956,Japan,55060,Expo '70,60208
Q17,P793,Q9646,Japan,55060,1972 Winter Olympics,58225
Q17,P793,Q5367188,Japan,55060,,
Q17,P793,Q17208829,Japan,55060,,
Q17,P793,Q214866,Japan,55060,Great Hanshin earthquake,189025
Q17,P793,Q9664,Japan,55060,1998 Winter Olympics,167957
Q17,P793,Q1377385,Japan,55060,Tokaimura nuclear accidents,697438
Q17,P793,Q47735,Japan,55060,2002 FIFA World Cup,1223659
Q17,P793,Q1136168,Japan,55060,Aftermath of the 2011 Tōhoku earthquake and tsunami,45495
Q17,P793,Q171178,Japan,55060,Fukushima nuclear accident,454915
Q17,P793,Q362,Japan,55060,World War II,11734604
